player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,SLG,OBP,team,year,wOBA,wRC+,wRAA
スチュワート・ジュニア,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,ソフトバンク,2024,0.0,-224.89836203608922,-0.5746688822563619
ダウンズ,7,26,22,3,6,0,0,1,9,2,1,0,0,0,2,0,2,1,0,0.273,0.409,0.385,ソフトバンク,2024,0.3774000277191655,180.42571342737256,1.8493045306672946
谷川原 健太,4,10,9,3,4,1,1,0,7,2,0,0,0,0,0,0,1,2,0,0.444,0.778,0.5,ソフトバンク,2024,0.5653711574050417,382.304936421084,2.4966555887181907
仲田 慶介,24,16,14,2,3,0,0,0,3,0,0,0,1,0,1,0,0,3,1,0.214,0.214,0.267,ソフトバンク,2024,0.23372885836856472,26.124230622183457,-1.0453510580508956
中村 晃,101,203,181,15,40,4,0,0,44,16,0,1,1,1,19,1,1,24,6,0.221,0.243,0.297,ソフトバンク,2024,0.26367725771264133,58.288529467389814,-7.488446004466287
野村 勇,38,50,43,9,5,0,0,0,5,1,4,0,1,0,6,1,0,18,1,0.116,0.116,0.224,ソフトバンク,2024,0.18349369833310744,-27.827858147355204,-5.652436342123334
野村 大樹,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ソフトバンク,2024,0.0,-224.89836203608922,-0.5746688822563619
東浜 巨,11,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.333,ソフトバンク,2024,0.24215151993139586,35.170089817076146,-0.172003323384543
廣瀨 隆太,35,111,103,9,24,4,0,2,34,9,0,1,0,1,5,0,2,17,6,0.233,0.33,0.279,ソフトバンク,2024,0.2846442269150486,80.80685692644481,-1.8841229652280866
牧原 大成,78,259,240,26,68,7,4,2,89,13,6,4,9,1,8,0,1,41,2,0.283,0.371,0.308,ソフトバンク,2024,0.31252285728885026,110.74824339040481,2.461939747801137
正木 智也,80,282,263,21,71,21,0,7,113,29,1,0,1,2,11,0,5,65,4,0.27,0.43,0.31,ソフトバンク,2024,0.3387048955871606,138.86750594358205,9.693395786906356
嶺井 博希,4,6,6,2,3,0,0,1,6,3,0,0,0,0,0,0,0,1,0,0.5,1.0,0.5,ソフトバンク,2024,0.6773223673443391,502.5394815531995,2.135993353230914
三森 大貴,25,71,66,6,19,2,0,1,24,13,2,1,1,0,4,0,0,10,1,0.288,0.364,0.329,ソフトバンク,2024,0.32306923280288097,122.07495136800972,1.3861118227562943
モイネロ,25,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.25,0.25,0.25,ソフトバンク,2024,0.23162319297785694,23.86276582346029,-0.26933776451272384
柳田 悠岐,52,225,185,31,53,7,1,4,74,35,3,0,0,2,35,3,3,36,2,0.286,0.4,0.404,ソフトバンク,2024,0.38042354725454075,183.6729449332315,16.649750746159274
柳町 達,73,237,216,26,58,11,5,4,91,40,1,0,4,2,14,0,1,65,4,0.269,0.421,0.313,ソフトバンク,2024,0.3356864417933084,135.62571499641044,7.467102259488056
山川 穂高,143,611,550,66,136,26,1,34,266,99,0,0,0,3,48,3,10,158,17,0.247,0.484,0.318,ソフトバンク,2024,0.3659239790267646,168.10054521174547,36.79865647068143
吉田 賢吾,10,27,26,2,5,0,0,0,5,2,0,0,0,1,0,0,0,4,0,0.192,0.192,0.185,ソフトバンク,2024,0.17157273553915328,-40.630859917904424,-3.3580299104608864
リチャード,15,33,31,0,7,3,0,0,10,1,0,0,0,0,1,0,1,12,3,0.226,0.323,0.273,ソフトバンク,2024,0.27884114416342554,74.5744007039194,-0.7420365572299727
和田 毅,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,ソフトバンク,2024,,,
アギラー,30,124,113,7,23,5,0,2,34,10,0,0,0,0,9,0,2,31,3,0.204,0.301,0.274,西武,2024,0.2740761242421269,69.45681418481469,-3.349470699894439
今井 達也,25,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.25,西武,2024,0.1816136399485469,-29.847023146215196,-0.4593377645127239
岡田 雅利,1,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,西武,2024,1.3370975230994468,1211.1317851531285,0.982665558871819
奥村 光一,45,84,79,3,14,2,0,0,16,3,2,3,1,0,2,0,2,12,1,0.177,0.203,0.217,西武,2024,0.2019409218076387,-8.015713869384484,-8.024285825851537
ガルシア,19,69,61,3,8,5,0,1,16,4,0,0,0,0,7,1,1,26,2,0.131,0.262,0.232,西武,2024,0.24047309099677375,33.36747294852873,-4.066076437844486
金子 侑司,37,141,128,14,27,1,0,2,34,8,3,2,1,0,12,0,0,23,1,0.211,0.266,0.279,西武,2024,0.2622305434785023,56.73477200490073,-5.395084770502092
岸 潤一郎,98,311,287,25,62,9,2,6,93,25,4,5,7,0,14,0,3,50,7,0.216,0.324,0.26,西武,2024,0.2725243578861777,67.7902317328694,-8.85907040139059
栗山 巧,60,154,124,8,28,7,1,1,40,12,0,0,0,2,26,1,2,23,1,0.226,0.323,0.364,西武,2024,0.3330096142252482,132.7508273983457,4.4604960662601245
源田 壮亮,143,577,522,41,138,15,7,3,176,21,12,4,20,2,32,2,1,75,4,0.264,0.337,0.307,西武,2024,0.30040700228472994,97.73592922160793,-1.155329802055549
コルデロ,23,73,70,5,9,2,0,1,14,4,0,0,0,1,2,0,0,24,0,0.129,0.2,0.151,西武,2024,0.16297273229450704,-49.86718240888444,-9.675414202357212
古賀 悠斗,105,279,246,16,56,3,1,3,70,12,0,0,13,0,20,0,0,58,8,0.228,0.285,0.286,西武,2024,0.2717179117896425,66.9241162202005,-8.161233886792562
児玉 亮涼,32,58,50,3,9,2,2,0,15,2,5,0,2,0,5,0,1,9,2,0.18,0.3,0.268,西武,2024,0.26978837818443563,64.85181530031787,-1.8028975854344962
佐藤 龍世,93,345,295,25,72,20,1,7,115,34,0,4,3,6,37,1,4,70,10,0.244,0.39,0.33,西武,2024,0.3350901721908523,134.98532705896613,10.674442372181074
菅井 信也,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-0.28733444112818096
鈴木 将平,33,76,68,2,13,3,0,0,16,4,1,2,3,1,3,0,1,10,1,0.191,0.235,0.233,西武,2024,0.22210443162260252,13.639705774437683,-5.804540813412988
隅田 知一郎,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-1.436672205640905
炭谷 銀仁朗,49,103,85,1,16,2,1,0,20,6,0,0,10,1,6,0,1,20,2,0.188,0.235,0.247,西武,2024,0.23162319297785694,23.86276582346029,-6.935447436202639
高木 渉,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.125,西武,2024,0.09475494258185056,-123.13244609354625,-1.5786755290254477
高橋 光成,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-0.28733444112818096
高松 渡,35,6,6,7,0,0,0,0,0,0,8,2,0,0,0,0,0,4,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-1.7240066467690858
滝沢 夏央,68,137,118,15,22,1,2,0,27,4,3,1,10,0,8,0,1,30,0,0.186,0.229,0.244,西武,2024,0.22772688300292523,19.67816560535051,-9.731826308576535
武内 夏暉,21,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-0.5746688822563619
柘植 世那,42,45,42,1,7,1,0,0,8,1,0,0,1,0,1,0,1,10,0,0.167,0.19,0.205,西武,2024,0.19046700579584105,-20.33859160612908,-4.789140759859052
外崎 修汰,127,500,436,41,99,25,1,7,147,41,11,3,6,3,45,4,10,88,15,0.227,0.337,0.312,西武,2024,0.3077510955649847,105.62341623883667,2.4866255897556546
中村 剛也,58,205,188,13,36,13,0,7,70,14,1,0,0,1,14,3,2,55,3,0.191,0.372,0.254,西武,2024,0.2896060277610056,86.13578430537412,-2.513560431277101
西川 愛也,104,335,313,30,71,11,2,6,104,31,8,2,4,2,15,1,1,57,6,0.227,0.332,0.263,西武,2024,0.2755813435814546,71.0734055792825,-8.570028714496523
野村 大樹,57,204,178,15,40,10,4,5,73,22,1,1,1,3,19,0,3,44,6,0.225,0.41,0.305,西武,2024,0.3289713195384117,128.41373693684466,5.126237064038278
長谷川 信哉,72,239,208,13,38,4,1,2,50,8,10,2,5,0,19,0,7,41,4,0.183,0.24,0.274,西武,2024,0.2534447253388244,47.298886066638495,-11.139298951002777
平井 克典,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-0.28733444112818096
平沼 翔太,45,144,132,12,35,9,0,0,44,9,0,0,2,0,8,0,2,23,2,0.265,0.333,0.317,西武,2024,0.3059887699806708,103.73069515864862,0.4751080831757468
蛭間 拓哉,63,232,214,16,47,8,1,1,60,16,3,1,3,1,9,0,5,43,3,0.22,0.28,0.266,西武,2024,0.25861065115133886,52.84704173722675,-9.674690778419212
ブランドン,4,18,16,0,3,0,0,0,3,0,0,0,0,0,2,0,0,7,0,0.188,0.188,0.278,西武,2024,0.23513263529570327,27.63187382133228,-1.1520199403072569
古市 尊,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-1.7240066467690858
牧野 翔矢,10,20,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0.05,0.05,0.05,西武,2024,0.046324638595571385,-175.14613646417934,-4.866688822563619
松原 聖弥,24,72,65,5,8,2,1,0,12,5,1,0,2,0,5,0,0,23,0,0.123,0.185,0.186,西武,2024,0.18063600958857542,-30.89698894562239,-8.334936904086174
村田 怜音,4,13,13,0,3,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0.231,0.231,0.231,西武,2024,0.21380602428725257,4.727294449648797,-1.0953477346663525
元山 飛優,33,81,77,2,11,2,0,1,16,7,0,0,1,0,2,0,1,21,2,0.143,0.208,0.175,西武,2024,0.18135043177470841,-30.12970624605561,-9.32183973138266
山野辺 翔,50,90,80,10,17,3,1,0,22,0,6,1,5,0,5,0,0,17,1,0.213,0.275,0.259,西武,2024,0.25168894552460175,45.41319508188115,-4.3448055838892286
山村 崇嘉,58,223,201,14,44,5,1,2,57,23,1,2,3,4,13,0,2,38,2,0.219,0.284,0.268,西武,2024,0.2596668274995561,53.98136518827348,-9.075671280675271
陽川 尚将,11,33,30,0,4,0,0,0,4,2,0,0,0,0,2,0,1,7,0,0.133,0.133,0.212,西武,2024,0.17930059842087548,-32.33120796299443,-3.8620365572299717
與座 海人,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-0.28733444112818096
若林 楽人,19,66,62,3,8,0,0,3,17,5,2,1,2,0,1,1,1,12,4,0.129,0.274,0.156,西武,2024,0.19921568657399485,-10.942590844388612,-6.475635614459943
渡部 健人,11,38,33,0,1,0,0,0,1,0,0,0,0,0,5,0,0,18,0,0.03,0.03,0.158,西武,2024,0.11996751502322014,-96.0543807404135,-6.588708762870878
渡邉 勇太朗,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,西武,2024,0.0,-224.89836203608922,-0.5746688822563619
愛斗,52,76,69,4,13,2,0,0,15,3,0,0,2,0,4,0,1,14,3,0.188,0.217,0.243,ロッテ,2024,0.2233712610412994,15.000268639274877,-5.713093201417428
池田 来翔,21,46,45,2,5,2,0,0,7,1,0,0,0,0,1,0,0,7,2,0.111,0.156,0.13,ロッテ,2024,0.13435060699407314,-80.60707542190391,-7.347384291896325
石川 慎吾,33,93,90,2,19,3,0,1,25,5,0,0,0,0,3,0,0,19,3,0.211,0.278,0.237,ロッテ,2024,0.23977415578059677,32.61682310884033,-5.54210302492083
上田 希由翔,21,64,58,3,15,3,0,0,18,7,0,0,1,1,2,0,2,9,0,0.259,0.31,0.302,ロッテ,2024,0.28727292116084857,83.63004978971573,-0.9265470893464367
大下 誠一郎,22,22,20,1,3,1,0,0,4,1,0,0,1,0,1,0,0,4,0,0.15,0.2,0.19,ロッテ,2024,0.18650179174840428,-24.597194149179245,-2.424214847677124
岡 大海,103,420,362,52,104,28,2,7,157,33,11,3,4,3,44,6,7,64,9,0.287,0.434,0.373,ロッテ,2024,0.3742111594591994,177.00089894853704,28.601265495394784
小川 龍成,119,313,261,33,63,2,0,0,65,21,10,1,20,2,30,1,0,52,2,0.241,0.249,0.317,ロッテ,2024,0.27639553217277,71.94783645842752,-7.76516812772815
荻野 貴司,80,213,197,25,55,6,1,1,66,15,0,0,4,0,10,1,2,15,6,0.279,0.335,0.321,ロッテ,2024,0.30748759676747256,105.34042101190781,1.0059937047692296
小島 和哉,25,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,ロッテ,2024,0.0,-224.89836203608922,-1.1493377645127238
柿沼 友哉,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,ロッテ,2024,0.0,-224.89836203608922,-0.8620033233845429
角中 勝也,84,217,189,21,53,12,2,3,78,20,0,0,1,2,24,1,1,37,4,0.28,0.413,0.361,ロッテ,2024,0.3594253840527603,161.12111541263093,11.729815164073619
佐々木 朗希,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,ロッテ,2024,0.0,-224.89836203608922,-0.8620033233845429
佐藤 都志也,116,452,410,41,114,20,0,5,149,45,4,1,4,6,29,2,3,51,10,0.278,0.363,0.326,ロッテ,2024,0.32052645383776285,119.34403070705157,7.7326004672050574
沢田 圭佑,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ロッテ,2024,0.0,-224.89836203608922,-0.28733444112818096
ソト,132,542,491,43,132,22,2,21,221,88,0,0,0,4,42,2,5,136,19,0.269,0.45,0.33,ロッテ,2024,0.35823506582502834,159.84272484631708,28.684732908525937
高部 瑛斗,76,287,260,37,78,12,3,1,99,23,10,4,5,2,19,2,1,43,3,0.3,0.381,0.348,ロッテ,2024,0.33821316975925303,138.33939703542254,9.731221069970921
種市 篤暉,23,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0.0,0.0,0.0,ロッテ,2024,0.0,-224.89836203608922,-1.436672205640905
田村 龍弘,51,160,140,11,28,10,0,0,38,14,0,0,4,2,14,0,0,27,2,0.2,0.271,0.269,ロッテ,2024,0.2578090318110179,51.98611011527413,-6.7940234010217795
茶谷 健太,88,76,72,5,12,1,0,0,13,4,0,0,2,1,1,0,0,18,1,0.167,0.181,0.176,ロッテ,2024,0.1656077374853965,-47.03721165002309,-9.882822931147157
寺地 隆成,2,7,7,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0.143,0.286,0.143,ロッテ,2024,0.19101393187134955,-19.751198151915283,-0.7413410878972667
友杉 篤輝,125,393,355,33,73,10,0,0,83,15,11,2,19,2,17,0,0,52,5,0.206,0.234,0.241,ロッテ,2024,0.22483889673239468,16.576495549499256,-28.99486851845533
中村 奨吾,120,433,376,36,88,18,0,4,118,27,2,2,11,0,41,0,5,75,15,0.234,0.314,0.318,ロッテ,2024,0.3024523878145799,99.9326540174781,-0.02578931181988775
西野 勇士,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,ロッテ,2024,0.0,-224.89836203608922,-0.8620033233845429
藤岡 裕大,90,369,312,31,80,13,1,5,110,29,0,0,7,2,46,1,2,58,4,0.256,0.353,0.354,ロッテ,2024,0.3358885303492303,135.8427562022254,11.696823267900127
藤原 恭大,74,264,231,30,67,8,4,2,89,21,4,1,3,2,25,0,3,39,2,0.29,0.385,0.364,ロッテ,2024,0.35050050919272013,151.53588386631864,12.03244317434414
ポランコ,118,468,416,47,101,21,0,23,191,60,0,0,0,4,46,2,2,86,5,0.243,0.459,0.318,ロッテ,2024,0.356140905986058,157.59361690180208,23.837481552011322
松川 虎生,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.25,0.25,0.25,ロッテ,2024,0.23162319297785694,23.86276582346029,-0.26933776451272384
美馬 学,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ロッテ,2024,0.0,-224.89836203608922,-0.28733444112818096
メルセデス,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ロッテ,2024,0.0,-224.89836203608922,-0.5746688822563619
安田 尚憲,55,174,158,14,36,13,0,0,49,15,0,0,0,3,13,0,0,48,4,0.228,0.31,0.282,ロッテ,2024,0.2766408668481614,72.21132358926616,-4.276192756303488
山口 航輝,51,181,170,10,34,8,0,2,48,13,1,0,0,0,10,0,1,30,6,0.2,0.282,0.249,ロッテ,2024,0.25070215010913194,44.35338609918411,-8.907533844200755
山本 大斗,5,19,18,0,2,1,0,0,3,0,0,0,0,0,1,0,0,4,0,0.111,0.167,0.158,ロッテ,2024,0.15737078183184539,-55.883624447304406,-2.6193543814354383
和田 康士朗,88,71,60,12,9,0,0,0,9,8,11,0,3,1,6,0,1,13,0,0.15,0.15,0.235,ロッテ,2024,0.19787061539151146,-12.387184626661249,-7.056921790689085
秋山 翔吾,64,157,145,12,38,6,0,1,47,5,0,0,1,0,9,0,2,27,2,0.262,0.324,0.314,広島,2025,0.2989433515344896,94.70248114639895,-0.7364647256509204
石原 貴規,51,116,104,4,20,4,0,0,24,3,0,0,5,0,4,0,3,29,3,0.192,0.231,0.243,広島,2025,0.22658206897940525,16.461473570935528,-8.58073690911652
磯村 嘉孝,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,広島,2025,0.0,-228.5315496246738,-2.0363616479017965
上本 崇司,21,31,27,1,5,1,0,0,6,0,0,0,2,0,2,0,0,8,1,0.185,0.222,0.241,広島,2025,0.22221798256089653,11.742782767319781,-2.4226557707572187
内田 湘大,6,10,9,0,2,1,0,0,3,0,0,0,0,0,1,0,0,4,0,0.222,0.333,0.3,広島,2025,0.296626791632341,92.19768888107326,-0.06908806843113825
遠藤 淳志,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,広島,2025,0.0,-228.5315496246738,-0.8727264205293415
大瀬良 大地,23,41,34,2,4,0,0,0,4,0,0,0,6,0,1,0,0,14,0,0.118,0.118,0.143,広島,2025,0.125633681365408,-92.68948784306467,-6.995546794853381
大盛 穂,102,173,162,28,43,6,1,3,60,11,7,2,2,0,9,1,0,42,2,0.265,0.37,0.304,広島,2025,0.31022310244227413,106.89876961811704,1.0568115038606098
菊池 涼介,113,389,355,30,89,19,0,4,120,28,5,3,17,2,14,0,1,70,5,0.251,0.338,0.28,広島,2025,0.28354857344152395,78.05679844339565,-7.558391453369114
久保 修,17,14,13,1,2,2,0,0,4,0,1,1,0,0,1,0,0,6,1,0.154,0.308,0.214,広島,2025,0.24097196603935148,32.02062350751005,-0.8427232958035936
小園 海斗,138,573,521,51,161,24,4,3,202,47,12,7,3,2,42,6,5,47,9,0.309,0.388,0.365,広島,2025,0.34859328416195057,148.38672522912734,24.550516836790525
斉藤 優汰,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,広島,2025,0.0,-228.5315496246738,-0.2909088068431138
坂倉 将吾,104,399,345,29,82,26,1,5,125,37,1,0,4,3,43,3,4,72,8,0.238,0.362,0.327,広島,2025,0.3217731705628416,119.38733996138747,6.849689867065915
佐々木 泰,54,187,181,11,49,2,1,0,53,6,2,0,0,0,5,3,1,23,6,0.271,0.293,0.294,広島,2025,0.2726209554036033,66.24125544171005,-5.5899468796622855
佐藤 啓介,5,16,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,5,0,0.067,0.067,0.125,広島,2025,0.10248768989057556,-117.71620973602445,-3.0845409094898217
佐藤 柳之介,6,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0.25,0.25,0.25,広島,2025,0.2297813174616726,19.920677386820373,-0.35454403421556924
清水 叶人,4,14,13,1,2,1,0,0,3,0,0,0,0,0,1,0,0,4,0,0.154,0.231,0.214,広島,2025,0.21187627973738646,0.5607635937169766,-1.2327232958035932
末包 昇大,123,477,437,40,106,18,3,11,163,62,2,3,0,5,33,0,2,97,6,0.243,0.373,0.296,広島,2025,0.306878708235691,103.28262624402176,1.3864991358346996
高 太一,8,16,15,1,1,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0.067,0.067,0.067,広島,2025,0.061275017989779364,-162.2776224216087,-3.715874242823155
高橋 昂也,24,2,2,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0.5,1.0,0.5,広島,2025,0.6632324390371005,488.5919237948664,0.6881823863137724
田中 広輔,15,44,34,2,5,0,0,0,5,0,0,2,0,0,9,1,1,7,0,0.147,0.147,0.341,広島,2025,0.26894858748354866,62.27048880923422,-1.469987501097007
玉村 昇悟,17,25,22,2,2,0,0,0,2,2,0,0,2,0,1,0,0,14,0,0.091,0.091,0.13,広島,2025,0.11125775252590867,-108.23353456970138,-4.609676692816977
田村 俊介,25,69,63,5,16,0,1,1,21,4,0,1,0,0,6,1,0,14,1,0.254,0.333,0.319,広島,2025,0.30546686339766493,101.75606177795817,0.10729232782514736
常廣 羽也斗,7,10,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0.0,0.0,0.0,広島,2025,0.0,-228.5315496246738,-2.909088068431138
ドミンゲス,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,広島,2025,0.0,-228.5315496246738,-2.6181792615880246
床田 寛樹,26,57,54,6,14,2,0,1,19,2,0,0,3,0,0,0,0,12,1,0.259,0.352,0.259,広島,2025,0.27697546010531576,70.94958596493869,-1.4662464345019353
堂林 翔太,44,77,70,5,13,6,0,1,22,4,0,0,1,0,6,1,0,23,3,0.186,0.314,0.25,広島,2025,0.263039139725862,55.880868138483976,-3.008136021656611
中村 健人,4,10,6,1,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0.0,0.0,0.4,広島,2025,0.2914044889627575,86.55104735808472,-0.11908806843113867
中村 奨成,104,368,344,43,97,21,3,9,151,33,2,6,3,1,17,1,3,48,2,0.282,0.439,0.321,広島,2025,0.3452156679772874,144.7346604209882,14.57712072556971
野間 峻祥,79,166,154,10,38,3,2,0,45,15,2,1,0,1,10,1,1,30,3,0.247,0.292,0.295,広島,2025,0.2750203008283053,68.83555997752805,-4.580861935956896
羽月 隆太郎,74,119,105,26,31,2,2,0,37,4,17,5,1,0,13,1,0,29,0,0.295,0.352,0.373,広島,2025,0.34086589119603283,140.03144198598267,4.218207917872844
林 晃汰,22,49,48,2,9,0,0,2,15,4,0,0,0,0,1,1,0,18,0,0.188,0.313,0.204,広島,2025,0.23553650815876462,26.143506820317953,-3.2045315353125767
ファビアン,138,572,539,60,149,30,0,17,230,65,2,3,0,2,22,3,9,84,8,0.276,0.427,0.315,広島,2025,0.3382080071539336,137.15759124523214,18.820162485738916
二俣 翔一,54,130,118,12,22,4,1,3,37,6,1,1,2,1,8,1,1,31,2,0.186,0.314,0.242,広島,2025,0.2575248003938348,49.91846047769683,-5.7650198896047975
前川 誠太,28,56,54,1,10,3,0,0,13,9,0,1,0,0,2,0,0,10,3,0.185,0.241,0.214,広島,2025,0.21168976892775845,0.3590978250387819,-4.940893183214374
松山 竜平,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,広島,2025,0.0,-228.5315496246738,-0.2909088068431138
モンテロ,105,396,368,23,94,21,1,9,144,41,0,0,0,3,23,2,2,89,11,0.255,0.391,0.301,広島,2025,0.3163449404999198,113.51803838908438,4.7401124901269185
森 翔平,23,42,36,1,7,1,0,0,8,3,0,0,6,0,0,0,0,20,0,0.194,0.222,0.194,広島,2025,0.19003379158762065,-23.056538649258783,-4.576503220744114
森下 暢仁,22,50,43,1,4,0,0,0,4,0,0,0,5,0,2,0,0,19,0,0.093,0.093,0.133,広島,2025,0.11373014702648442,-105.56024534625747,-9.100995897711247
矢野 雅哉,112,335,284,24,59,6,1,1,70,19,2,3,16,2,27,1,6,69,1,0.208,0.246,0.288,広島,2025,0.2592161143265976,51.74720233457375,-14.313541201534054
山足 達也,11,14,9,2,1,0,0,0,1,1,0,0,3,0,2,0,0,0,1,0.111,0.111,0.273,広島,2025,0.21458916424106614,3.4940838653992707,-1.1963596594399575
渡邉 悠斗,2,8,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,広島,2025,0.1148906587308363,-104.30543611892674,-1.4472704547449107
石橋 康太,10,12,8,0,1,0,0,0,1,1,0,0,1,0,3,0,0,3,0,0.125,0.125,0.364,中日,2025,0.28010532500493146,74.33376842652778,-0.27272386393554815
板山 祐太郎,84,193,179,17,37,5,2,2,52,10,0,0,2,1,10,1,1,50,4,0.207,0.291,0.251,中日,2025,0.2518188878893389,43.748913342468164,-9.613200767841398
上林 誠知,134,517,486,52,131,21,4,17,211,52,27,5,6,1,20,7,4,102,3,0.27,0.434,0.303,中日,2025,0.33490187569911994,133.58281966756365,15.374021617491783
鵜飼 航丞,30,53,53,0,10,0,0,0,10,1,1,0,0,0,0,0,0,13,1,0.189,0.189,0.189,中日,2025,0.1734198622352246,-41.02043489901783,-6.618166762685034
宇佐見 真吾,20,41,34,2,4,0,0,0,4,1,0,0,1,0,6,2,0,13,1,0.118,0.118,0.25,中日,2025,0.20001419224504682,-12.265179294214104,-4.075761080567668
大島 洋平,59,98,95,8,23,0,0,0,23,4,4,0,0,0,3,0,0,14,0,0.242,0.242,0.265,中日,2025,0.23777463787430037,28.56349604445585,-6.199063070625156
大野 雄大,20,41,32,0,1,0,0,0,1,0,0,0,8,0,1,0,0,19,0,0.031,0.031,0.061,中日,2025,0.04969100115906694,-174.80289998169232,-9.976655019961607
岡田 俊哉,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2025,0.0,-228.5315496246738,-0.2909088068431138
岡林 勇希,143,637,578,71,168,22,8,5,221,35,17,5,4,3,51,10,1,57,1,0.291,0.382,0.348,中日,2025,0.3371809006411949,136.04702706496315,20.332401257366193
尾田 剛樹,28,5,5,7,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0.0,0.0,0.0,中日,2025,0.0,-228.5315496246738,-1.454544034215569
カリステ,61,192,176,13,40,9,1,1,54,14,1,1,1,3,12,0,0,37,4,0.227,0.307,0.272,中日,2025,0.2676771891896448,60.89578288871602,-6.64820819136477
加藤 匠馬,47,75,64,4,15,1,0,1,19,6,0,0,9,0,2,1,0,17,2,0.234,0.297,0.258,中日,2025,0.25620933400168594,48.496105700125874,-3.4204332405062634
金丸 夢斗,15,27,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,0,0.0,0.0,0.0,中日,2025,0.0,-228.5315496246738,-7.854537784764073
川越 誠司,28,43,37,2,7,1,0,0,8,0,0,0,0,0,4,0,2,12,0,0.189,0.216,0.302,中日,2025,0.2611151334791734,53.800526524751426,-1.7590786942538945
